"","Treatment","Concentration_uM","plate","Rep1_tot","Rep2_tot","Rep3_tot","OR","Rep1","Rep2","Rep3","rep1_freq","rep2_freq","rep3_freq","freq_ave","freq_sd","DMSO_ave","DMSO_sd","DMSO_Normed","overall_sd","Odorant","CAS"
"399","DMSO",-999,"2-6",83055,54989,22321,"194_1",2469,1798,309,0.0297272891457468,0.0326974485806252,0.0138434657945433,0.0254227345069718,0.0101373102795129,0.0254227345069718,0.0101373102795129,1,0.563917374007894,"DMSO",NA
"400","DMSO",-999,"2-7",89241,70822,42522,"194_1",2328,1955,830,0.0260866642014321,0.0276044167066731,0.0195193076525093,0.0244034628535381,0.00429733896587112,0.0244034628535381,0.00429733896587112,1,0.249036584853702,"DMSO",NA
"401","DMSO",-999,"2-8",226016,162135,128218,"194_1",2713,3278,1854,0.0120035749681438,0.0202177198014001,0.0144597482412766,0.0155603476702735,0.00421622261778938,0.0155603476702735,0.00421622261778938,1,0.383194471898142,"DMSO",NA
"402","DMSO",-999,"2-9",241969,122267,35390,"194_1",5301,2251,1271,0.0219077650442825,0.0184105277793681,0.0359141000282566,0.0254107976173024,0.00926267716557925,0.0254107976173024,0.00926267716557925,1,0.515505411074789,"DMSO",NA
"403","DMSO",-999,"2-1",142476,101748,90028,"203_1",4871,2330,2008,0.0341882141553665,0.0228997130164721,0.0223041720353668,0.0264640330690685,0.00669596127195248,0.0264640330690685,0.00669596127195248,1,0.357826005552733,"DMSO",NA
"404","DMSO",-999,"2-10",202659,124499,119889,"203_1",7701,2494,2293,0.037999792755318,0.0200322894159792,0.0191260249063717,0.0257193690258897,0.0106448078456623,0.0257193690258897,0.0106448078456623,1,0.585318854791401,"DMSO",NA
"405","DMSO",-999,"2-11",156373,101679,93324,"203_1",4869,3640,3214,0.0311370888836308,0.0357989358667965,0.0344391582015344,0.0337917276506539,0.00239741090809916,0.0337917276506539,0.00239741090809916,1,0.100333757890873,"DMSO",NA
"406","DMSO",-999,"2-12",158871,155880,68225,"203_1",5698,3592,2693,0.0358655764739946,0.0230433666923274,0.0394723341883474,0.0327937591182231,0.00863451154650535,0.0327937591182231,0.00863451154650535,1,0.372358755503251,"DMSO",NA
"407","DMSO",-999,"2-13",85453,113405,52133,"203_1",3437,3485,1326,0.0402209401659392,0.0307305674352983,0.0254349452362227,0.0321288176124867,0.00749151114154585,0.0321288176124867,0.00749151114154585,1,0.329753705437506,"DMSO",NA
"408","DMSO",-999,"2-2",100215,92258,87458,"203_1",2725,3312,2794,0.0271915381928853,0.0358993258037243,0.0319467630176771,0.0316792090047622,0.00436005506057442,0.0316792090047622,0.00436005506057442,1,0.194640244913655,"DMSO",NA
"409","DMSO",-999,"2-3",129226,72921,35994,"203_1",4973,2401,1657,0.0384829678238125,0.0329260432522867,0.0460354503528366,0.0391481538096453,0.00657996906746513,0.0391481538096453,0.00657996906746513,1,0.23769911450874,"DMSO",NA
"410","DMSO",-999,"2-4",143029,56247,162,"203_1",2813,1134,5,0.0196673401897517,0.0201610752573471,0.0308641975308642,0.0235642043259877,0.00632679770284115,0.0235642043259877,0.00632679770284115,1,0.379704869045005,"DMSO",NA
"411","DMSO",-999,"2-5",150886,123561,85528,"203_1",3044,3000,2557,0.0201741712286097,0.0242795056692646,0.0298966420353568,0.0247834396444104,0.00488078597517781,0.0247834396444104,0.00488078597517781,1,0.278511531093854,"DMSO",NA
"412","DMSO",-999,"2-6",83055,54989,22321,"203_1",3197,1944,892,0.03849256516766,0.0353525250504646,0.0399623672774517,0.0379358191651921,0.00235481122871374,0.0379358191651921,0.00235481122871374,1,0.0877852660034566,"DMSO",NA
"413","DMSO",-999,"2-7",89241,70822,42522,"203_1",3112,1703,1866,0.0348718638294058,0.0240462003332298,0.0438831663609426,0.0342670768411927,0.0099323023902815,0.0342670768411927,0.0099323023902815,1,0.409909395278255,"DMSO",NA
"414","DMSO",-999,"2-8",226016,162135,128218,"203_1",7247,4576,3441,0.0320641016565199,0.0282233940851759,0.0268371055546023,0.0290415337654327,0.00270783796868893,0.0290415337654327,0.00270783796868893,1,0.131861533587003,"DMSO",NA
"415","DMSO",-999,"2-9",241969,122267,35390,"203_1",9673,2517,1052,0.0399761952977448,0.0205860943672455,0.0297259112743713,0.0300960669797872,0.00970034870292952,0.0300960669797872,0.00970034870292952,1,0.455819184102846,"DMSO",NA
"416","DMSO",-999,"2-1",142476,101748,90028,"206_1",2138,2903,3780,0.0150060361043263,0.0285312733419822,0.0419869373972542,0.0285080822811876,0.0134904655966225,0.0285080822811876,0.0134904655966225,1,0.669227737639194,"DMSO",NA
"417","DMSO",-999,"2-10",202659,124499,119889,"206_1",4031,1994,2115,0.0198905550703398,0.0160161929011478,0.0176413182193529,0.0178493553969468,0.00194554109567558,0.0178493553969468,0.00194554109567558,1,0.154146216626358,"DMSO",NA
"418","DMSO",-999,"2-11",156373,101679,93324,"206_1",2938,2319,1257,0.0187884097638339,0.0228070693063464,0.0134692040632635,0.0183548943778146,0.00468400293733158,0.0183548943778146,0.00468400293733158,1,0.360894502785934,"DMSO",NA
"419","DMSO",-999,"2-12",158871,155880,68225,"206_1",3378,5975,1108,0.0212625337538003,0.0383307672568643,0.0162403810919751,0.0252778940342132,0.0115796644538873,0.0252778940342132,0.0115796644538873,1,0.647843467349464,"DMSO",NA
"420","DMSO",-999,"2-13",85453,113405,52133,"206_1",1344,1935,726,0.0157279440160088,0.0170627397381068,0.0139259202424568,0.0155722013321908,0.00157419851821319,0.0155722013321908,0.00157419851821319,1,0.142963274545046,"DMSO",NA
"421","DMSO",-999,"2-2",100215,92258,87458,"206_1",4843,1666,1714,0.0483260988873921,0.0180580545860522,0.0195979784582314,0.0286607106438919,0.0170481219628065,0.0286607106438919,0.0170481219628065,1,0.841210310252016,"DMSO",NA
"422","DMSO",-999,"2-3",129226,72921,35994,"206_1",2776,1552,784,0.0214817451596428,0.0212833065920654,0.0217814080124465,0.0215154865880516,0.000250759086056166,0.0215154865880516,0.000250759086056166,1,0.0164824020566586,"DMSO",NA
"423","DMSO",-999,"2-4",143029,56247,162,"206_1",3136,1537,9,0.0219256234749596,0.0273259018258752,0.0555555555555556,0.0349356936187968,0.0180603095567348,0.0349356936187968,0.0180603095567348,1,0.731089956148707,"DMSO",NA
"424","DMSO",-999,"2-5",150886,123561,85528,"206_1",3551,3631,2147,0.0235343239266731,0.0293862950283666,0.0251028902815452,0.026007836412195,0.00302912315172184,0.026007836412195,0.00302912315172184,1,0.164712934031479,"DMSO",NA
"425","DMSO",-999,"2-6",83055,54989,22321,"206_1",2188,872,416,0.0263439889230028,0.015857716997945,0.0186371578334304,0.0202796212514594,0.00543265490172498,0.0202796212514594,0.00543265490172498,1,0.378849986715567,"DMSO",NA
"426","DMSO",-999,"2-7",89241,70822,42522,"206_1",1358,1347,690,0.0152172207841687,0.019019513710429,0.0162268943135318,0.0168212096027098,0.00196958520290066,0.0168212096027098,0.00196958520290066,1,0.165589405992704,"DMSO",NA
"427","DMSO",-999,"2-8",226016,162135,128218,"206_1",5877,2864,4651,0.0260025838878663,0.0176642921022605,0.0362741580745293,0.0266470113548854,0.0093216545176615,0.0266470113548854,0.0093216545176615,1,0.494720029464634,"DMSO",NA
"428","DMSO",-999,"2-9",241969,122267,35390,"206_1",7402,2244,590,0.0305906955023164,0.0183532760270555,0.0166713760949421,0.021871782541438,0.00759748506151482,0.021871782541438,0.00759748506151482,1,0.491247862105657,"DMSO",NA
"429","DMSO",-999,"2-1",142476,101748,90028,"180_1",2807,2485,2403,0.0197015637721441,0.0244230844832331,0.0266916959168259,0.023605448057401,0.00356607400984108,0.023605448057401,0.00356607400984108,1,0.213645181268324,"DMSO",NA
"430","DMSO",-999,"2-10",202659,124499,119889,"180_1",6287,3066,2061,0.0310225551295526,0.0246267038289464,0.0171909015839652,0.0242800535141547,0.00692233954540293,0.0242800535141547,0.00692233954540293,1,0.4031978950439,"DMSO",NA
"431","DMSO",-999,"2-11",156373,101679,93324,"180_1",3533,2108,2072,0.0225934144641338,0.0207319112107712,0.0222022202220222,0.0218425152989757,0.000981498504490895,0.0218425152989757,0.000981498504490895,1,0.0635480153041268,"DMSO",NA
"432","DMSO",-999,"2-12",158871,155880,68225,"180_1",2879,2086,891,0.0181216206859653,0.0133820887862458,0.0130597288384023,0.0148544794368712,0.00283401445658678,0.0148544794368712,0.00283401445658678,1,0.269810981764746,"DMSO",NA
"433","DMSO",-999,"2-13",85453,113405,52133,"180_1",1581,1976,1174,0.0185013984295461,0.0174242758255809,0.0225193255711354,0.0194816666087541,0.00268525180472792,0.0194816666087541,0.00268525180472792,1,0.194927856887082,"DMSO",NA
"434","DMSO",-999,"2-2",100215,92258,87458,"180_1",3346,2004,1295,0.0333882153370254,0.0217216935116738,0.0148071074115575,0.0233056720867522,0.00939127968006499,0.0233056720867522,0.00939127968006499,1,0.569873078199548,"DMSO",NA
"435","DMSO",-999,"2-3",129226,72921,35994,"180_1",2599,1640,1298,0.0201120517542909,0.0224900920173887,0.036061565816525,0.0262212365294015,0.00860452376558361,0.0262212365294015,0.00860452376558361,1,0.464075528757212,"DMSO",NA
"436","DMSO",-999,"2-4",143029,56247,162,"180_1",4349,1203,8,0.0304064210754462,0.0213878073497253,0.0493827160493827,0.0337256481581848,0.0142895654096137,0.0337256481581848,0.0142895654096137,1,0.599202633791005,"DMSO",NA
"437","DMSO",-999,"2-5",150886,123561,85528,"180_1",3225,2645,2550,0.0213737523693384,0.0214064308317349,0.0298147974932186,0.0241983268980973,0.00486403365838196,0.0241983268980973,0.00486403365838196,1,0.284266858468792,"DMSO",NA
"438","DMSO",-999,"2-6",83055,54989,22321,"180_1",2034,2016,1147,0.0244897959183673,0.0366618778301115,0.0513865866224631,0.0375127534569807,0.0134685682069136,0.0375127534569807,0.0134685682069136,1,0.507758830495014,"DMSO",NA
"439","DMSO",-999,"2-7",89241,70822,42522,"180_1",2801,3866,1043,0.0313869185688193,0.0545875575386179,0.0245284793753822,0.0368343184942731,0.01575254485684,0.0368343184942731,0.01575254485684,1,0.604801812252812,"DMSO",NA
"440","DMSO",-999,"2-8",226016,162135,128218,"180_1",4448,4297,2282,0.0196800226532635,0.0265026058531471,0.0177978130995648,0.0213268138686585,0.00458009772832754,0.0213268138686585,0.00458009772832754,1,0.303713267452193,"DMSO",NA
"441","DMSO",-999,"2-9",241969,122267,35390,"180_1",4466,1674,886,0.0184569097694333,0.0136913476244612,0.0250353207120656,0.0190611927019867,0.0056960775758415,0.0190611927019867,0.0056960775758415,1,0.422611023666148,"DMSO",NA
"442","DMSO",-999,"2-1",142476,101748,90028,"170_1",1490,1589,2332,0.0104579016816867,0.0156170145850533,0.0259030523837028,0.0173259895501476,0.00786311748770719,0.0173259895501476,0.00786311748770719,1,0.64181773638169,"DMSO",NA
"443","DMSO",-999,"2-10",202659,124499,119889,"170_1",3155,2883,1675,0.015568023132454,0.0231568125045181,0.0139712567458232,0.0175653641275984,0.00490771198596521,0.0175653641275984,0.00490771198596521,1,0.395127183265623,"DMSO",NA
"444","DMSO",-999,"2-11",156373,101679,93324,"170_1",3378,1848,2495,0.021602194752291,0.0181748443631428,0.0267348163387767,0.0221706184847369,0.00430820254985942,0.0221706184847369,0.00430820254985942,1,0.274810487567409,"DMSO",NA
"445","DMSO",-999,"2-12",158871,155880,68225,"170_1",4103,3390,4706,0.025825984603861,0.0217474980754426,0.068977647489923,0.0388503767230756,0.0261705530316963,0.0388503767230756,0.0261705530316963,1,0.952648446527067,"DMSO",NA
"446","DMSO",-999,"2-13",85453,113405,52133,"170_1",2530,4389,1104,0.0296069184229928,0.0387019972664345,0.0211766059885293,0.0298285072259855,0.0087647966924012,0.0298285072259855,0.0087647966924012,1,0.415551950351652,"DMSO",NA
"447","DMSO",-999,"2-2",100215,92258,87458,"170_1",1534,1889,1720,0.0153070897570224,0.0204751891434889,0.019666582816895,0.0184829539058021,0.00277993630619121,0.0184829539058021,0.00277993630619121,1,0.212705374194265,"DMSO",NA
"448","DMSO",-999,"2-3",129226,72921,35994,"170_1",3667,1576,678,0.0283766424713293,0.0216124298898808,0.0188364727454576,0.0229418483688892,0.00490705866266714,0.0229418483688892,0.00490705866266714,1,0.302487785662243,"DMSO",NA
"449","DMSO",-999,"2-4",143029,56247,162,"170_1",4268,1453,1,0.0298401023568647,0.0258324888438494,0.00617283950617284,0.0206151435689623,0.0126668998377257,0.0206151435689623,0.0126668998377257,1,0.868958369550414,"DMSO",NA
"450","DMSO",-999,"2-5",150886,123561,85528,"170_1",2178,1479,1324,0.0144347388094323,0.0119697962949474,0.015480310541577,0.0139616152153189,0.00180244612136602,0.0139616152153189,0.00180244612136602,1,0.182575132674173,"DMSO",NA
"451","DMSO",-999,"2-6",83055,54989,22321,"170_1",2434,1515,560,0.0293058816446933,0.0275509647384022,0.0250884816988486,0.027315109360648,0.00211856942185389,0.027315109360648,0.00211856942185389,1,0.109686897813819,"DMSO",NA
"452","DMSO",-999,"2-7",89241,70822,42522,"170_1",1987,2099,1196,0.0222655505877343,0.0296376832057835,0.0281266168101218,0.0266766168678799,0.00389409292504716,0.0266766168678799,0.00389409292504716,1,0.206438434641749,"DMSO",NA
"453","DMSO",-999,"2-8",226016,162135,128218,"170_1",3883,2513,1948,0.0171801996318845,0.0154994294877725,0.0151928746353866,0.0159575012516812,0.00106992404688095,0.0159575012516812,0.00106992404688095,1,0.094820678622772,"DMSO",NA
"454","DMSO",-999,"2-9",241969,122267,35390,"170_1",4471,2100,757,0.0184775735734743,0.0171755256937686,0.0213902232269003,0.019014440831381,0.00215802888382103,0.019014440831381,0.00215802888382103,1,0.160505046798734,"DMSO",NA
"455","DMSO",-999,"2-1",142476,101748,90028,"165_1",1689,1569,1444,0.0118546281478986,0.015420450524826,0.0160394543919669,0.0144381776882305,0.00225872477681453,0.0144381776882305,0.00225872477681453,1,0.221241162286231,"DMSO",NA
"456","DMSO",-999,"2-10",202659,124499,119889,"165_1",1360,1975,1629,0.00671078017753961,0.0158635812335842,0.0135875685008633,0.012053976637329,0.00476522505195784,0.012053976637329,0.00476522505195784,1,0.559072420579378,"DMSO",NA
"457","DMSO",-999,"2-11",156373,101679,93324,"165_1",1564,2129,1246,0.0100017266407884,0.0209384435330796,0.0133513351335134,0.0147638351024604,0.00560350883083436,0.0147638351024604,0.00560350883083436,1,0.536754720602556,"DMSO",NA
"458","DMSO",-999,"2-12",158871,155880,68225,"165_1",1926,1928,975,0.0121230432237476,0.0123684885809597,0.0142909490655918,0.012927493623433,0.00118714738466145,0.012927493623433,0.00118714738466145,1,0.129868942954321,"DMSO",NA
"459","DMSO",-999,"2-13",85453,113405,52133,"165_1",1124,1089,466,0.0131534293705312,0.00960275120144614,0.00893867607849155,0.010564952216823,0.00226614417539658,0.010564952216823,0.00226614417539658,1,0.303343712433975,"DMSO",NA
"460","DMSO",-999,"2-2",100215,92258,87458,"165_1",777,984,1508,0.0077533303397695,0.0106657417242949,0.0172425621441149,0.0118872114027264,0.00486110802087813,0.0118872114027264,0.00486110802087813,1,0.57832275866733,"DMSO",NA
"461","DMSO",-999,"2-3",129226,72921,35994,"165_1",1442,1431,556,0.011158745144166,0.0196239766322459,0.0154470189476024,0.0154099135746714,0.00423273772435994,0.0154099135746714,0.00423273772435994,1,0.388450919387178,"DMSO",NA
"462","DMSO",-999,"2-4",143029,56247,162,"165_1",2642,574,0,0.018471778450524,0.010204988710509,0,0.00955892238701101,0.00925282124825069,0.00955892238701101,0.00925282124825069,1,1.3689268277009,"DMSO",NA
"463","DMSO",-999,"2-5",150886,123561,85528,"165_1",1357,1329,1371,0.00899354479540845,0.0107558210114842,0.0160298381816481,0.0119264013295136,0.0036612907375717,0.0119264013295136,0.0036612907375717,1,0.434149989909493,"DMSO",NA
"464","DMSO",-999,"2-6",83055,54989,22321,"165_1",904,623,264,0.0108843537414966,0.0113295386349997,0.0118274270866001,0.0113471064876988,0.000471782053121461,0.0113471064876988,0.000471782053121461,1,0.0587991818647243,"DMSO",NA
"465","DMSO",-999,"2-7",89241,70822,42522,"165_1",838,982,612,0.00939030266357392,0.0138657479314337,0.0143925497389587,0.0125495334446554,0.00274862408892205,0.0125495334446554,0.00274862408892205,1,0.309743902557143,"DMSO",NA
"466","DMSO",-999,"2-8",226016,162135,128218,"165_1",3123,1487,2660,0.0138176058332153,0.0091713695377309,0.0207459171099222,0.0145782974936228,0.00582464820627733,0.0145782974936228,0.00582464820627733,1,0.565038303887877,"DMSO",NA
"467","DMSO",-999,"2-9",241969,122267,35390,"165_1",2980,1492,522,0.0123156272084441,0.0122028020643346,0.0147499293585759,0.0130894528771182,0.00143912090784319,0.0130894528771182,0.00143912090784319,1,0.155485819374798,"DMSO",NA
"468","DMSO",-999,"2-1",142476,101748,90028,"189_1",2720,2731,2296,0.0190909346135489,0.026840822424028,0.0255031767894433,0.0238116446090067,0.00414260197301674,0.0238116446090067,0.00414260197301674,1,0.246036088222896,"DMSO",NA
"469","DMSO",-999,"2-10",202659,124499,119889,"189_1",5128,1832,3128,0.0253035887870758,0.0147149776303424,0.0260908006572746,0.0220364556915643,0.00635279122770932,0.0220364556915643,0.00635279122770932,1,0.407697301185805,"DMSO",NA
"470","DMSO",-999,"2-11",156373,101679,93324,"189_1",3950,2238,1948,0.0252601152372852,0.0220104446345853,0.0208735159230209,0.0227146919316305,0.00227651852123426,0.0227146919316305,0.00227651852123426,1,0.141735726701178,"DMSO",NA
"471","DMSO",-999,"2-12",158871,155880,68225,"189_1",5898,5181,1902,0.0371244594671148,0.0332371054657429,0.0278783437156468,0.0327466362161682,0.00464252993377213,0.0327466362161682,0.00464252993377213,1,0.200494754719936,"DMSO",NA
"472","DMSO",-999,"2-13",85453,113405,52133,"189_1",3772,3348,3920,0.0441412238306437,0.0295225078259336,0.0751922966259375,0.0496186760941716,0.0233223983486617,0.0496186760941716,0.0233223983486617,1,0.664726563625901,"DMSO",NA
"473","DMSO",-999,"2-2",100215,92258,87458,"189_1",2390,2662,1639,0.0238487252407324,0.0288538663313751,0.0187404239749365,0.0238143385156813,0.00505680886621157,0.0238143385156813,0.00505680886621157,1,0.300298396960127,"DMSO",NA
"474","DMSO",-999,"2-3",129226,72921,35994,"189_1",3876,1200,895,0.0299939640629595,0.0164561648907722,0.0248652553203312,0.0237717947580209,0.00683481847656647,0.0237717947580209,0.00683481847656647,1,0.40661183071409,"DMSO",NA
"475","DMSO",-999,"2-4",143029,56247,162,"189_1",3501,781,2,0.0244775535031357,0.0138851849876438,0.0123456790123457,0.0169028058343751,0.00660493159283584,0.0169028058343751,0.00660493159283584,1,0.552617354104531,"DMSO",NA
"476","DMSO",-999,"2-5",150886,123561,85528,"189_1",3249,2674,2207,0.021532812852087,0.0216411327198712,0.0258044149284445,0.0229927868334675,0.00243554361627685,0.0229927868334675,0.00243554361627685,1,0.14980258108062,"DMSO",NA
"477","DMSO",-999,"2-6",83055,54989,22321,"189_1",1770,1458,548,0.0213111793389922,0.0265143937878485,0.0245508713767304,0.0241254815011904,0.0026275611429338,0.0241254815011904,0.0026275611429338,1,0.154025220351278,"DMSO",NA
"478","DMSO",-999,"2-7",89241,70822,42522,"189_1",1801,2391,884,0.0201813067984447,0.0337606958289797,0.0207892385118292,0.0249104137130845,0.00767059420059719,0.0249104137130845,0.00767059420059719,1,0.435474836945281,"DMSO",NA
"479","DMSO",-999,"2-8",226016,162135,128218,"189_1",5531,3783,4330,0.024471718816367,0.0233324081783699,0.0337706094308131,0.0271915788085167,0.0057260143319153,0.0271915788085167,0.0057260143319153,1,0.297805698726145,"DMSO",NA
"480","DMSO",-999,"2-9",241969,122267,35390,"189_1",6349,2132,691,0.026238898371279,0.0174372479900546,0.0195252896298389,0.0210671453303908,0.00459894027024925,0.0210671453303908,0.00459894027024925,1,0.308721642193637,"DMSO",NA
"481","DMSO",-999,"2-1",142476,101748,90028,"199_1",3450,2881,974,0.0242146045649794,0.0283150528757322,0.0108188563558004,0.021116171265504,0.00915037921888987,0.021116171265504,0.00915037921888987,1,0.612828444584133,"DMSO",NA
"482","DMSO",-999,"2-10",202659,124499,119889,"199_1",3419,4388,2374,0.016870703990447,0.0352452630141608,0.0198016498594533,0.023972538954687,0.0098718459121149,0.023972538954687,0.0098718459121149,1,0.582370453165567,"DMSO",NA
"483","DMSO",-999,"2-11",156373,101679,93324,"199_1",2962,2918,1924,0.0189418889450225,0.0286981579283825,0.0206163473490206,0.0227521314074752,0.00521702753272201,0.0227521314074752,0.00521702753272201,1,0.324276919815314,"DMSO",NA
"484","DMSO",-999,"2-12",158871,155880,68225,"199_1",3301,4920,1383,0.020777863801449,0.031562740569669,0.0202711615976548,0.0242039219895909,0.00637795774144898,0.0242039219895909,0.00637795774144898,1,0.372658379170064,"DMSO",NA
"485","DMSO",-999,"2-13",85453,113405,52133,"199_1",2214,4051,686,0.0259089792049431,0.0357215290331114,0.0131586519095391,0.0249297200491979,0.0113132695271499,0.0249297200491979,0.0113132695271499,1,0.641779336811786,"DMSO",NA
"486","DMSO",-999,"2-2",100215,92258,87458,"199_1",1879,2586,2377,0.0187496881704336,0.0280300895315311,0.0271787600905578,0.0246528459308408,0.00512997505963326,0.0246528459308408,0.00512997505963326,1,0.294281655120929,"DMSO",NA
"487","DMSO",-999,"2-3",129226,72921,35994,"199_1",3768,2508,666,0.0291582189342702,0.0343933846217139,0.0185030838473079,0.027351562467764,0.00809774168310207,0.027351562467764,0.00809774168310207,1,0.418694037181017,"DMSO",NA
"488","DMSO",-999,"2-4",143029,56247,162,"199_1",4450,1315,4,0.0311125715763936,0.0233790246590929,0.0246913580246914,0.026394318086726,0.00413847697954046,0.026394318086726,0.00413847697954046,1,0.221740537217302,"DMSO",NA
"489","DMSO",-999,"2-5",150886,123561,85528,"199_1",2886,2151,1378,0.019127023050515,0.0174084055648627,0.0161116827237864,0.0175490371130547,0.00151258131872606,0.0175490371130547,0.00151258131872606,1,0.121893469217368,"DMSO",NA
"490","DMSO",-999,"2-6",83055,54989,22321,"199_1",2374,2011,931,0.0285834687857444,0.0365709505537471,0.0417096008243358,0.0356213400546091,0.00661439004358596,0.0356213400546091,0.00661439004358596,1,0.262599893550453,"DMSO",NA
"491","DMSO",-999,"2-7",89241,70822,42522,"199_1",1852,2336,1274,0.0207527929987338,0.0329841009855695,0.029960961384695,0.0278992851229994,0.00637095797531556,0.0278992851229994,0.00637095797531556,1,0.322943585625167,"DMSO",NA
"492","DMSO",-999,"2-8",226016,162135,128218,"199_1",6068,5532,2983,0.0268476568030582,0.0341197150522713,0.0232650641875556,0.0280774786809617,0.00553084150353685,0.0280774786809617,0.00553084150353685,1,0.278578826628813,"DMSO",NA
"493","DMSO",-999,"2-9",241969,122267,35390,"199_1",5949,2943,824,0.0245857940479979,0.0240702724365528,0.023283413393614,0.0239798266260549,0.000655884270055171,0.0239798266260549,0.000655884270055171,1,0.0386808647336664,"DMSO",NA
"494","DMSO",-999,"2-1",142476,101748,90028,"168_1",5027,3693,3949,0.0352831354052612,0.0362955537209577,0.0438641311591949,0.0384809400951379,0.0046893823938336,0.0384809400951379,0.0046893823938336,1,0.172339557300759,"DMSO",NA
"495","DMSO",-999,"2-10",202659,124499,119889,"168_1",8071,5215,3908,0.039825519715384,0.041887886649692,0.0325968187239864,0.0381034083630208,0.00487906101954798,0.0381034083630208,0.00487906101954798,1,0.181087061812221,"DMSO",NA
"496","DMSO",-999,"2-11",156373,101679,93324,"168_1",6017,4891,3844,0.0384785097171507,0.0481023613528851,0.0411898332690412,0.0425902347796923,0.00496240600615592,0.0425902347796923,0.00496240600615592,1,0.164777252631011,"DMSO",NA
"497","DMSO",-999,"2-12",158871,155880,68225,"168_1",7823,5982,3570,0.0492412082758968,0.0383756735950731,0.0523268596555515,0.0466479138421738,0.00732821807389118,0.0466479138421738,0.00732821807389118,1,0.2221678213347,"DMSO",NA
"498","DMSO",-999,"2-13",85453,113405,52133,"168_1",2741,4033,1331,0.0320761120147918,0.0355628058727569,0.0255308537778375,0.0310565905551287,0.00509309176372515,0.0310565905551287,0.00509309176372515,1,0.231922413823411,"DMSO",NA
"499","DMSO",-999,"2-2",100215,92258,87458,"168_1",3135,4028,4309,0.0312827421044754,0.0436601703917275,0.0492693635802328,0.0414040920254786,0.00920310030500793,0.0414040920254786,0.00920310030500793,1,0.314344515977144,"DMSO",NA
"500","DMSO",-999,"2-3",129226,72921,35994,"168_1",4323,2007,2147,0.0334530202900345,0.0275229357798165,0.0596488303606157,0.0402082621434889,0.0170951234282807,0.0402082621434889,0.0170951234282807,1,0.60127332328964,"DMSO",NA
"501","DMSO",-999,"2-4",143029,56247,162,"168_1",6288,1586,10,0.0439631123758119,0.0281970593987235,0.0617283950617284,0.0446295222787546,0.0167755981847245,0.0446295222787546,0.0167755981847245,1,0.531582621959916,"DMSO",NA
"502","DMSO",-999,"2-5",150886,123561,85528,"168_1",5138,4513,3630,0.034052198348422,0.0365244696951303,0.0424422411374053,0.0376729697269859,0.0043113215772686,0.0376729697269859,0.0043113215772686,1,0.161843610697819,"DMSO",NA
"503","DMSO",-999,"2-6",83055,54989,22321,"168_1",2838,2832,565,0.0341701282282825,0.0515012093327756,0.0253124859997312,0.0369946078535964,0.0133208697658616,0.0369946078535964,0.0133208697658616,1,0.509224337774832,"DMSO",NA
"504","DMSO",-999,"2-7",89241,70822,42522,"168_1",3248,3512,2713,0.0363958270301767,0.0495891107283048,0.0638022670617563,0.0499290682734126,0.0137063823509524,0.0499290682734126,0.0137063823509524,1,0.38822578674295,"DMSO",NA
"505","DMSO",-999,"2-8",226016,162135,128218,"168_1",10701,5709,6647,0.0473462055783661,0.0352113979091498,0.0518413951239296,0.0447996662038152,0.00860249085617065,0.0447996662038152,0.00860249085617065,1,0.271559149205246,"DMSO",NA
"506","DMSO",-999,"2-9",241969,122267,35390,"168_1",8167,4084,1291,0.0337522575205915,0.0334023080635004,0.0364792314213055,0.0345445990017991,0.00168455279067869,0.0345445990017991,0.00168455279067869,1,0.0689635274963583,"DMSO",NA
"507","DMSO",-999,"2-1",142476,101748,90028,"208_1",5297,1691,2409,0.0371781914146944,0.0166194912922121,0.0267583418492025,0.0268520081853697,0.0102796701171991,0.0268520081853697,0.0102796701171991,1,0.541398944768133,"DMSO",NA
"508","DMSO",-999,"2-10",202659,124499,119889,"208_1",4036,3927,3610,0.0199152270562867,0.0315424220274862,0.0301111861805503,0.0271896117547744,0.00634031651958976,0.0271896117547744,0.00634031651958976,1,0.329778949865568,"DMSO",NA
"509","DMSO",-999,"2-11",156373,101679,93324,"208_1",5623,2656,2673,0.035958893159305,0.0261214213357724,0.0286421499292786,0.0302408214747853,0.00510987044870113,0.0302408214747853,0.00510987044870113,1,0.238963352782861,"DMSO",NA
"510","DMSO",-999,"2-12",158871,155880,68225,"208_1",4271,3737,1773,0.026883446318082,0.0239735694123685,0.0259875412238915,0.025614852318114,0.00149030824562183,0.025614852318114,0.00149030824562183,1,0.0822809402490446,"DMSO",NA
"511","DMSO",-999,"2-13",85453,113405,52133,"208_1",2627,2000,1788,0.0307420453348624,0.0176359067060535,0.0342968944814225,0.0275582821741128,0.00877492959006273,0.0275582821741128,0.00877492959006273,1,0.450304716263948,"DMSO",NA
"512","DMSO",-999,"2-2",100215,92258,87458,"208_1",1471,2225,2493,0.0146784413510951,0.0241171497322725,0.0285051110247204,0.0224335673693627,0.00706541122266872,0.0224335673693627,0.00706541122266872,1,0.445403988154249,"DMSO",NA
"513","DMSO",-999,"2-3",129226,72921,35994,"208_1",3740,1980,698,0.0289415442712767,0.0271526720697741,0.0193921209090404,0.0251621124166971,0.00507637837805159,0.0251621124166971,0.00507637837805159,1,0.285313213417416,"DMSO",NA
