OR,Normalization,Norm_sd,Treatment,Concentration_uM,variable,Freq
4_1,0.024135177863182453,0.005390492331449955,2-Coumaranone,1,rep3_freq,0.0193987877843825
4_1,0.024135177863182453,0.005390492331449955,2-Coumaranone,10,rep3_freq,0.021746507300766344
4_1,0.024135177863182453,0.005390492331449955,2-Coumaranone,30,rep3_freq,0.013321390503213881
4_1,0.024135177863182453,0.005390492331449955,2-Coumaranone,100,rep3_freq,0.061284680330215634
4_1,0.024135177863182453,0.005390492331449955,2-Coumaranone,1e3,rep3_freq,0.017657249918172482
4_1,0.024135177863182453,0.005390492331449955,Acetophenone,1,rep3_freq,0.02178399168306406
4_1,0.024135177863182453,0.005390492331449955,Acetophenone,10,rep3_freq,0.017923805772555198
4_1,0.024135177863182453,0.005390492331449955,Acetophenone,30,rep3_freq,0.016926460743999235
4_1,0.024135177863182453,0.005390492331449955,Acetophenone,100,rep3_freq,0.01909361246971405
4_1,0.024135177863182453,0.005390492331449955,Acetophenone,1e3,rep3_freq,0.01418088979138921
4_1,0.024135177863182453,0.005390492331449955,Decanoic_Acid,1,rep3_freq,0.05511104518990344
4_1,0.024135177863182453,0.005390492331449955,Decanoic_Acid,10,rep3_freq,0.018212692632982298
4_1,0.024135177863182453,0.005390492331449955,Decanoic_Acid,30,rep3_freq,0.016139568842946626
4_1,0.024135177863182453,0.005390492331449955,Decanoic_Acid,100,rep3_freq,0.01602886689624856
4_1,0.024135177863182453,0.005390492331449955,Decanoic_Acid,1e3,rep3_freq,0.013918408900139661
4_1,0.024135177863182453,0.005390492331449955,DMSO,-999,rep3_freq,0.02987997334826498
4_1,0.024135177863182453,0.005390492331449955,Forskolin,0.04,rep3_freq,0.04003816214204274
4_1,0.024135177863182453,0.005390492331449955,Forskolin,0.2,rep3_freq,0.021420865584410875
4_1,0.024135177863182453,0.005390492331449955,Forskolin,1,rep3_freq,0.026767474435797554
4_1,0.024135177863182453,0.005390492331449955,Forskolin,5,rep3_freq,0.020219156573851635
4_1,0.024135177863182453,0.005390492331449955,Forskolin,25,rep3_freq,0.025716617259261686
4_1,0.024135177863182453,0.005390492331449955,Nothing,0,rep3_freq,0.0169613505650734
4_1,0.024135177863182453,0.005390492331449955,Prenyl_Acetate,1,rep3_freq,0.03384037349483001
4_1,0.024135177863182453,0.005390492331449955,Prenyl_Acetate,10,rep3_freq,0.018327047133389535
4_1,0.024135177863182453,0.005390492331449955,Prenyl_Acetate,30,rep3_freq,0.02606806661839247
4_1,0.024135177863182453,0.005390492331449955,Prenyl_Acetate,100,rep3_freq,0.015596351567758257
4_1,0.024135177863182453,0.005390492331449955,Prenyl_Acetate,1e3,rep3_freq,0.023057377067150747
4_1,0.024135177863182453,0.005390492331449955,Vanillic_Acid,1,rep3_freq,0.017120645053828137
4_1,0.024135177863182453,0.005390492331449955,Vanillic_Acid,10,rep3_freq,0.030823926634905647
4_1,0.024135177863182453,0.005390492331449955,Vanillic_Acid,30,rep3_freq,0.023845964702753426
4_1,0.024135177863182453,0.005390492331449955,Vanillic_Acid,100,rep3_freq,0.022385612191196773
4_1,0.024135177863182453,0.005390492331449955,Vanillic_Acid,1e3,rep3_freq,0.015654746044801767
20_1,0.03469225456119989,0.007264458622310675,2-Coumaranone,1,rep3_freq,0.03001425099743074
20_1,0.03469225456119989,0.007264458622310675,2-Coumaranone,10,rep3_freq,0.04674130373080198
20_1,0.03469225456119989,0.007264458622310675,2-Coumaranone,30,rep3_freq,0.05281596529456634
20_1,0.03469225456119989,0.007264458622310675,2-Coumaranone,100,rep3_freq,0.05701008075354977
20_1,0.03469225456119989,0.007264458622310675,2-Coumaranone,1e3,rep3_freq,0.03714574327603526
20_1,0.03469225456119989,0.007264458622310675,Acetophenone,1,rep3_freq,0.0352365463298843
20_1,0.03469225456119989,0.007264458622310675,Acetophenone,10,rep3_freq,0.03955666425961181
20_1,0.03469225456119989,0.007264458622310675,Acetophenone,30,rep3_freq,0.029849223805425394
20_1,0.03469225456119989,0.007264458622310675,Acetophenone,100,rep3_freq,0.034740771982442166
20_1,0.03469225456119989,0.007264458622310675,Acetophenone,1e3,rep3_freq,0.029230293497420692
20_1,0.03469225456119989,0.007264458622310675,Decanoic_Acid,1,rep3_freq,0.03834600027650285
20_1,0.03469225456119989,0.007264458622310675,Decanoic_Acid,10,rep3_freq,0.04474591811731477
20_1,0.03469225456119989,0.007264458622310675,Decanoic_Acid,30,rep3_freq,0.043793342287263705
20_1,0.03469225456119989,0.007264458622310675,Decanoic_Acid,100,rep3_freq,0.03770874102789098
20_1,0.03469225456119989,0.007264458622310675,Decanoic_Acid,1e3,rep3_freq,0.02083161962481503
20_1,0.03469225456119989,0.007264458622310675,DMSO,-999,rep3_freq,0.02721792798400896
20_1,0.03469225456119989,0.007264458622310675,Forskolin,0.04,rep3_freq,0.033166195700769445
20_1,0.03469225456119989,0.007264458622310675,Forskolin,0.2,rep3_freq,0.02982742937527645
20_1,0.03469225456119989,0.007264458622310675,Forskolin,1,rep3_freq,0.01799083410757564
20_1,0.03469225456119989,0.007264458622310675,Forskolin,5,rep3_freq,0.008062384233401484
20_1,0.03469225456119989,0.007264458622310675,Forskolin,25,rep3_freq,0.006741151373038921
20_1,0.03469225456119989,0.007264458622310675,Nothing,0,rep3_freq,0.045394941479986094
20_1,0.03469225456119989,0.007264458622310675,Prenyl_Acetate,1,rep3_freq,0.04078516958164123
20_1,0.03469225456119989,0.007264458622310675,Prenyl_Acetate,10,rep3_freq,0.03903456045994802
20_1,0.03469225456119989,0.007264458622310675,Prenyl_Acetate,30,rep3_freq,0.036784938450398263
20_1,0.03469225456119989,0.007264458622310675,Prenyl_Acetate,100,rep3_freq,0.04348447059705676
20_1,0.03469225456119989,0.007264458622310675,Prenyl_Acetate,1e3,rep3_freq,0.032631548946227225
20_1,0.03469225456119989,0.007264458622310675,Vanillic_Acid,1,rep3_freq,0.041085808883767255
20_1,0.03469225456119989,0.007264458622310675,Vanillic_Acid,10,rep3_freq,0.04422578937579581
20_1,0.03469225456119989,0.007264458622310675,Vanillic_Acid,30,rep3_freq,0.03741989873493946
20_1,0.03469225456119989,0.007264458622310675,Vanillic_Acid,100,rep3_freq,0.052818930960353117
20_1,0.03469225456119989,0.007264458622310675,Vanillic_Acid,1e3,rep3_freq,0.03990531465885088
139_1,0.07622050911988171,0.019095624790106534,2-Coumaranone,1,rep3_freq,0.0590670000862292
139_1,0.07622050911988171,0.019095624790106534,2-Coumaranone,10,rep3_freq,0.04693935475732442
139_1,0.07622050911988171,0.019095624790106534,2-Coumaranone,30,rep3_freq,0.05924496798543008
139_1,0.07622050911988171,0.019095624790106534,2-Coumaranone,100,rep3_freq,0.0570450877111826
139_1,0.07622050911988171,0.019095624790106534,2-Coumaranone,1e3,rep3_freq,0.08483933589914334
139_1,0.07622050911988171,0.019095624790106534,Acetophenone,1,rep3_freq,0.04121211309962029
139_1,0.07622050911988171,0.019095624790106534,Acetophenone,10,rep3_freq,0.04848683778638482
139_1,0.07622050911988171,0.019095624790106534,Acetophenone,30,rep3_freq,0.06066622039463199
139_1,0.07622050911988171,0.019095624790106534,Acetophenone,100,rep3_freq,0.06555577753606567
139_1,0.07622050911988171,0.019095624790106534,Acetophenone,1e3,rep3_freq,0.09214843327011117
139_1,0.07622050911988171,0.019095624790106534,Decanoic_Acid,1,rep3_freq,0.04843469176799763
139_1,0.07622050911988171,0.019095624790106534,Decanoic_Acid,10,rep3_freq,0.04907480838798239
139_1,0.07622050911988171,0.019095624790106534,Decanoic_Acid,30,rep3_freq,0.04331627837663305
139_1,0.07622050911988171,0.019095624790106534,Decanoic_Acid,100,rep3_freq,0.034808982547136984
139_1,0.07622050911988171,0.019095624790106534,Decanoic_Acid,1e3,rep3_freq,0.0466809777912221
139_1,0.07622050911988171,0.019095624790106534,DMSO,-999,rep3_freq,0.055583882582215284
139_1,0.07622050911988171,0.019095624790106534,Forskolin,0.04,rep3_freq,0.0526312411894438
139_1,0.07622050911988171,0.019095624790106534,Forskolin,0.2,rep3_freq,0.07281015619901496
139_1,0.07622050911988171,0.019095624790106534,Forskolin,1,rep3_freq,0.06208144744954639
139_1,0.07622050911988171,0.019095624790106534,Forskolin,5,rep3_freq,0.028014515495923858
139_1,0.07622050911988171,0.019095624790106534,Forskolin,25,rep3_freq,0.025313634176995208
139_1,0.07622050911988171,0.019095624790106534,Nothing,0,rep3_freq,0.06383713200090266
139_1,0.07622050911988171,0.019095624790106534,Prenyl_Acetate,1,rep3_freq,0.055486211680828006
139_1,0.07622050911988171,0.019095624790106534,Prenyl_Acetate,10,rep3_freq,0.05659804684179037
139_1,0.07622050911988171,0.019095624790106534,Prenyl_Acetate,30,rep3_freq,0.05920281745770522
139_1,0.07622050911988171,0.019095624790106534,Prenyl_Acetate,100,rep3_freq,0.03271199058791604
139_1,0.07622050911988171,0.019095624790106534,Prenyl_Acetate,1e3,rep3_freq,0.07952898669876327
139_1,0.07622050911988171,0.019095624790106534,Vanillic_Acid,1,rep3_freq,0.05533743290603956
139_1,0.07622050911988171,0.019095624790106534,Vanillic_Acid,10,rep3_freq,0.047303532340443794
139_1,0.07622050911988171,0.019095624790106534,Vanillic_Acid,30,rep3_freq,0.05429322708363651
139_1,0.07622050911988171,0.019095624790106534,Vanillic_Acid,100,rep3_freq,0.04950875866359693
139_1,0.07622050911988171,0.019095624790106534,Vanillic_Acid,1e3,rep3_freq,0.056496487915262024
131_1_2,0.028911913420105097,0.013029055511863456,2-Coumaranone,1,rep3_freq,0.03456307294897364
131_1_2,0.028911913420105097,0.013029055511863456,2-Coumaranone,10,rep3_freq,0.03192279794380144
131_1_2,0.028911913420105097,0.013029055511863456,2-Coumaranone,30,rep3_freq,0.02203998777557749
131_1_2,0.028911913420105097,0.013029055511863456,2-Coumaranone,100,rep3_freq,0.08073104529525243
131_1_2,0.028911913420105097,0.013029055511863456,2-Coumaranone,1e3,rep3_freq,0.022049976862563627
131_1_2,0.028911913420105097,0.013029055511863456,Acetophenone,1,rep3_freq,0.030774670825134638
131_1_2,0.028911913420105097,0.013029055511863456,Acetophenone,10,rep3_freq,0.02345346725311276
131_1_2,0.028911913420105097,0.013029055511863456,Acetophenone,30,rep3_freq,0.029941028338274202
131_1_2,0.028911913420105097,0.013029055511863456,Acetophenone,100,rep3_freq,0.027413770848697262
131_1_2,0.028911913420105097,0.013029055511863456,Acetophenone,1e3,rep3_freq,0.026366876799403426
131_1_2,0.028911913420105097,0.013029055511863456,Decanoic_Acid,1,rep3_freq,0.03148287009951355
131_1_2,0.028911913420105097,0.013029055511863456,Decanoic_Acid,10,rep3_freq,0.02609058789122708
131_1_2,0.028911913420105097,0.013029055511863456,Decanoic_Acid,30,rep3_freq,0.032728083880769636
131_1_2,0.028911913420105097,0.013029055511863456,Decanoic_Acid,100,rep3_freq,0.0200259000962343
131_1_2,0.028911913420105097,0.013029055511863456,Decanoic_Acid,1e3,rep3_freq,0.028693008688391627
131_1_2,0.028911913420105097,0.013029055511863456,DMSO,-999,rep3_freq,0.04371259920107358
131_1_2,0.028911913420105097,0.013029055511863456,Forskolin,0.04,rep3_freq,0.03606899989090419
131_1_2,0.028911913420105097,0.013029055511863456,Forskolin,0.2,rep3_freq,0.03340630194179216
131_1_2,0.028911913420105097,0.013029055511863456,Forskolin,1,rep3_freq,0.06764178578633186
131_1_2,0.028911913420105097,0.013029055511863456,Forskolin,5,rep3_freq,0.0550232356525075
131_1_2,0.028911913420105097,0.013029055511863456,Forskolin,25,rep3_freq,0.046675515503514765
131_1_2,0.028911913420105097,0.013029055511863456,Nothing,0,rep3_freq,0.039778971828666576
131_1_2,0.028911913420105097,0.013029055511863456,Prenyl_Acetate,1,rep3_freq,0.021391389769401376
131_1_2,0.028911913420105097,0.013029055511863456,Prenyl_Acetate,10,rep3_freq,0.033572836624219254
131_1_2,0.028911913420105097,0.013029055511863456,Prenyl_Acetate,30,rep3_freq,0.03687709828187743
131_1_2,0.028911913420105097,0.013029055511863456,Prenyl_Acetate,100,rep3_freq,0.033111897038371384
131_1_2,0.028911913420105097,0.013029055511863456,Prenyl_Acetate,1e3,rep3_freq,0.030934638244508608
131_1_2,0.028911913420105097,0.013029055511863456,Vanillic_Acid,1,rep3_freq,0.029575731617359616
131_1_2,0.028911913420105097,0.013029055511863456,Vanillic_Acid,10,rep3_freq,0.024308983218163868
131_1_2,0.028911913420105097,0.013029055511863456,Vanillic_Acid,30,rep3_freq,0.022191249454282688
131_1_2,0.028911913420105097,0.013029055511863456,Vanillic_Acid,100,rep3_freq,0.027244090884822783
131_1_2,0.028911913420105097,0.013029055511863456,Vanillic_Acid,1e3,rep3_freq,0.030282318323467058
134_1,0.014587955418144033,0.003491874103511586,2-Coumaranone,1,rep3_freq,0.020682953785786277
134_1,0.014587955418144033,0.003491874103511586,2-Coumaranone,10,rep3_freq,0.023359929357595635
134_1,0.014587955418144033,0.003491874103511586,2-Coumaranone,30,rep3_freq,0.014838262442449556
134_1,0.014587955418144033,0.003491874103511586,2-Coumaranone,100,rep3_freq,0.013920266652997284
134_1,0.014587955418144033,0.003491874103511586,2-Coumaranone,1e3,rep3_freq,0.018912314759427094
134_1,0.014587955418144033,0.003491874103511586,Acetophenone,1,rep3_freq,0.01775045622677036
134_1,0.014587955418144033,0.003491874103511586,Acetophenone,10,rep3_freq,0.014823081467865817
134_1,0.014587955418144033,0.003491874103511586,Acetophenone,30,rep3_freq,0.02250103598865194
134_1,0.014587955418144033,0.003491874103511586,Acetophenone,100,rep3_freq,0.021666942086929212
134_1,0.014587955418144033,0.003491874103511586,Acetophenone,1e3,rep3_freq,0.012879235261218397
134_1,0.014587955418144033,0.003491874103511586,Decanoic_Acid,1,rep3_freq,0.02357415632298828
134_1,0.014587955418144033,0.003491874103511586,Decanoic_Acid,10,rep3_freq,0.017922870399401384
134_1,0.014587955418144033,0.003491874103511586,Decanoic_Acid,30,rep3_freq,0.015055162272023904
134_1,0.014587955418144033,0.003491874103511586,Decanoic_Acid,100,rep3_freq,0.020117551812921873
134_1,0.014587955418144033,0.003491874103511586,Decanoic_Acid,1e3,rep3_freq,0.015456545216696784
134_1,0.014587955418144033,0.003491874103511586,DMSO,-999,rep3_freq,0.01400780157595588
134_1,0.014587955418144033,0.003491874103511586,Forskolin,0.04,rep3_freq,0.02214324065893869
134_1,0.014587955418144033,0.003491874103511586,Forskolin,0.2,rep3_freq,0.01578667921393714
134_1,0.014587955418144033,0.003491874103511586,Forskolin,1,rep3_freq,0.014998991354057457
134_1,0.014587955418144033,0.003491874103511586,Forskolin,5,rep3_freq,0.01670599356112966
134_1,0.014587955418144033,0.003491874103511586,Forskolin,25,rep3_freq,0.019485491349716274
134_1,0.014587955418144033,0.003491874103511586,Nothing,0,rep3_freq,0.020891553479181025
134_1,0.014587955418144033,0.003491874103511586,Prenyl_Acetate,1,rep3_freq,0.02375358253243268
134_1,0.014587955418144033,0.003491874103511586,Prenyl_Acetate,10,rep3_freq,0.014331264594855937
134_1,0.014587955418144033,0.003491874103511586,Prenyl_Acetate,30,rep3_freq,0.018626160226449872
134_1,0.014587955418144033,0.003491874103511586,Prenyl_Acetate,100,rep3_freq,0.012832712347647247
134_1,0.014587955418144033,0.003491874103511586,Prenyl_Acetate,1e3,rep3_freq,0.01653720597295028
134_1,0.014587955418144033,0.003491874103511586,Vanillic_Acid,1,rep3_freq,0.01505386213062204
134_1,0.014587955418144033,0.003491874103511586,Vanillic_Acid,10,rep3_freq,0.011808446714451264
134_1,0.014587955418144033,0.003491874103511586,Vanillic_Acid,30,rep3_freq,0.014435791026651077
134_1,0.014587955418144033,0.003491874103511586,Vanillic_Acid,100,rep3_freq,0.014423983168024476
134_1,0.014587955418144033,0.003491874103511586,Vanillic_Acid,1e3,rep3_freq,0.013335881959971116
131_1,0.019866294909175942,0.004193971457068801,2-Coumaranone,1,rep3_freq,0.028602131993721032
131_1,0.019866294909175942,0.004193971457068801,2-Coumaranone,10,rep3_freq,0.015571604276388406
131_1,0.019866294909175942,0.004193971457068801,2-Coumaranone,30,rep3_freq,0.019607526467613975
131_1,0.019866294909175942,0.004193971457068801,2-Coumaranone,100,rep3_freq,0.01326013545192107
131_1,0.019866294909175942,0.004193971457068801,2-Coumaranone,1e3,rep3_freq,0.008400582386203316
131_1,0.019866294909175942,0.004193971457068801,Acetophenone,1,rep3_freq,0.020389655587829788
131_1,0.019866294909175942,0.004193971457068801,Acetophenone,10,rep3_freq,0.012873367032101358
131_1,0.019866294909175942,0.004193971457068801,Acetophenone,30,rep3_freq,0.018691147875426348
131_1,0.019866294909175942,0.004193971457068801,Acetophenone,100,rep3_freq,0.020322726775700205
131_1,0.019866294909175942,0.004193971457068801,Acetophenone,1e3,rep3_freq,0.014189820525730003
131_1,0.019866294909175942,0.004193971457068801,Decanoic_Acid,1,rep3_freq,0.030446442223265976
131_1,0.019866294909175942,0.004193971457068801,Decanoic_Acid,10,rep3_freq,0.02646867416867127
131_1,0.019866294909175942,0.004193971457068801,Decanoic_Acid,30,rep3_freq,0.02578488260385044
131_1,0.019866294909175942,0.004193971457068801,Decanoic_Acid,100,rep3_freq,0.026107161223855924
131_1,0.019866294909175942,0.004193971457068801,Decanoic_Acid,1e3,rep3_freq,0.01776419193889203
131_1,0.019866294909175942,0.004193971457068801,DMSO,-999,rep3_freq,0.015252800465466922
131_1,0.019866294909175942,0.004193971457068801,Forskolin,0.04,rep3_freq,0.01286367943800684
131_1,0.019866294909175942,0.004193971457068801,Forskolin,0.2,rep3_freq,0.011981407910097948
131_1,0.019866294909175942,0.004193971457068801,Forskolin,1,rep3_freq,0.01752202683850584
131_1,0.019866294909175942,0.004193971457068801,Forskolin,5,rep3_freq,0.021191128707090143
131_1,0.019866294909175942,0.004193971457068801,Forskolin,25,rep3_freq,0.02842353018217354
131_1,0.019866294909175942,0.004193971457068801,Nothing,0,rep3_freq,0.01847878458901812
131_1,0.019866294909175942,0.004193971457068801,Prenyl_Acetate,1,rep3_freq,0.018439281771872436
131_1,0.019866294909175942,0.004193971457068801,Prenyl_Acetate,10,rep3_freq,0.018316718007718242
131_1,0.019866294909175942,0.004193971457068801,Prenyl_Acetate,30,rep3_freq,0.02150286353762096
131_1,0.019866294909175942,0.004193971457068801,Prenyl_Acetate,100,rep3_freq,0.01561598983095026
131_1,0.019866294909175942,0.004193971457068801,Prenyl_Acetate,1e3,rep3_freq,0.027336924469934645
131_1,0.019866294909175942,0.004193971457068801,Vanillic_Acid,1,rep3_freq,0.018352896385509403
131_1,0.019866294909175942,0.004193971457068801,Vanillic_Acid,10,rep3_freq,0.028672546747356826
131_1,0.019866294909175942,0.004193971457068801,Vanillic_Acid,30,rep3_freq,0.019956944785953362
131_1,0.019866294909175942,0.004193971457068801,Vanillic_Acid,100,rep3_freq,0.013850859195643387
131_1,0.019866294909175942,0.004193971457068801,Vanillic_Acid,1e3,rep3_freq,0.015641230600510498
136_1,0.017316745893042863,0.00477366996865986,2-Coumaranone,1,rep3_freq,0.017605591360761636
136_1,0.017316745893042863,0.00477366996865986,2-Coumaranone,10,rep3_freq,0.01754580718408023
136_1,0.017316745893042863,0.00477366996865986,2-Coumaranone,30,rep3_freq,0.01397609280622551
136_1,0.017316745893042863,0.00477366996865986,2-Coumaranone,100,rep3_freq,0.018698716369878514
136_1,0.017316745893042863,0.00477366996865986,2-Coumaranone,1e3,rep3_freq,0.012463741944221849
136_1,0.017316745893042863,0.00477366996865986,Acetophenone,1,rep3_freq,0.014783309016111832
136_1,0.017316745893042863,0.00477366996865986,Acetophenone,10,rep3_freq,0.02417996017418324
136_1,0.017316745893042863,0.00477366996865986,Acetophenone,30,rep3_freq,0.014157024003060152
136_1,0.017316745893042863,0.00477366996865986,Acetophenone,100,rep3_freq,0.01649232975122562
136_1,0.017316745893042863,0.00477366996865986,Acetophenone,1e3,rep3_freq,0.014157446613744623
136_1,0.017316745893042863,0.00477366996865986,Decanoic_Acid,1,rep3_freq,0.03216954934614402
136_1,0.017316745893042863,0.00477366996865986,Decanoic_Acid,10,rep3_freq,0.017575083719104292
136_1,0.017316745893042863,0.00477366996865986,Decanoic_Acid,30,rep3_freq,0.011144925267797812
136_1,0.017316745893042863,0.00477366996865986,Decanoic_Acid,100,rep3_freq,0.010871760578559948
136_1,0.017316745893042863,0.00477366996865986,Decanoic_Acid,1e3,rep3_freq,0.010731574427134882
136_1,0.017316745893042863,0.00477366996865986,DMSO,-999,rep3_freq,0.02000444195583695
136_1,0.017316745893042863,0.00477366996865986,Forskolin,0.04,rep3_freq,0.014286203230519446
136_1,0.017316745893042863,0.00477366996865986,Forskolin,0.2,rep3_freq,0.01352108046178897
136_1,0.017316745893042863,0.00477366996865986,Forskolin,1,rep3_freq,0.019621715152703313
136_1,0.017316745893042863,0.00477366996865986,Forskolin,5,rep3_freq,0.021822198526198298
136_1,0.017316745893042863,0.00477366996865986,Forskolin,25,rep3_freq,0.019546568473122288
136_1,0.017316745893042863,0.00477366996865986,Nothing,0,rep3_freq,0.030873195455016742
136_1,0.017316745893042863,0.00477366996865986,Prenyl_Acetate,1,rep3_freq,0.009961465622879596
136_1,0.017316745893042863,0.00477366996865986,Prenyl_Acetate,10,rep3_freq,0.013879166709704691
136_1,0.017316745893042863,0.00477366996865986,Prenyl_Acetate,30,rep3_freq,0.009140280429201501
136_1,0.017316745893042863,0.00477366996865986,Prenyl_Acetate,100,rep3_freq,0.016894262235084292
136_1,0.017316745893042863,0.00477366996865986,Prenyl_Acetate,1e3,rep3_freq,0.018150805813344207
136_1,0.017316745893042863,0.00477366996865986,Vanillic_Acid,1,rep3_freq,0.010493682374896746
136_1,0.017316745893042863,0.00477366996865986,Vanillic_Acid,10,rep3_freq,0.010340214887620356
136_1,0.017316745893042863,0.00477366996865986,Vanillic_Acid,30,rep3_freq,0.020431154311292207
136_1,0.017316745893042863,0.00477366996865986,Vanillic_Acid,100,rep3_freq,0.03824349487947508
136_1,0.017316745893042863,0.00477366996865986,Vanillic_Acid,1e3,rep3_freq,0.0071709085853963695
158_1,0.0036467898725365817,0.0011226916710117961,2-Coumaranone,1,rep3_freq,0.004892811544698713
158_1,0.0036467898725365817,0.0011226916710117961,2-Coumaranone,10,rep3_freq,0.0026389983916238293
158_1,0.0036467898725365817,0.0011226916710117961,2-Coumaranone,30,rep3_freq,0.002965416313640915
158_1,0.0036467898725365817,0.0011226916710117961,2-Coumaranone,100,rep3_freq,0.004158326467385393
158_1,0.0036467898725365817,0.0011226916710117961,2-Coumaranone,1e3,rep3_freq,0.003129761515107053
158_1,0.0036467898725365817,0.0011226916710117961,Acetophenone,1,rep3_freq,0.00401122607876995
158_1,0.0036467898725365817,0.0011226916710117961,Acetophenone,10,rep3_freq,0.004470557342611436
158_1,0.0036467898725365817,0.0011226916710117961,Acetophenone,30,rep3_freq,0.005445793886073125
158_1,0.0036467898725365817,0.0011226916710117961,Acetophenone,100,rep3_freq,0.0050833536815467605
158_1,0.0036467898725365817,0.0011226916710117961,Acetophenone,1e3,rep3_freq,0.005024654408489556
158_1,0.0036467898725365817,0.0011226916710117961,Decanoic_Acid,1,rep3_freq,0.0024995124577348923
158_1,0.0036467898725365817,0.0011226916710117961,Decanoic_Acid,10,rep3_freq,0.004111523595481935
158_1,0.0036467898725365817,0.0011226916710117961,Decanoic_Acid,30,rep3_freq,0.00598438716969885
158_1,0.0036467898725365817,0.0011226916710117961,Decanoic_Acid,100,rep3_freq,0.002697785253238785
158_1,0.0036467898725365817,0.0011226916710117961,Decanoic_Acid,1e3,rep3_freq,0.008305405412576985
158_1,0.0036467898725365817,0.0011226916710117961,DMSO,-999,rep3_freq,0.0023773848141416857
158_1,0.0036467898725365817,0.0011226916710117961,Forskolin,0.04,rep3_freq,0.0061842350137653245
158_1,0.0036467898725365817,0.0011226916710117961,Forskolin,0.2,rep3_freq,0.003167970943615435
158_1,0.0036467898725365817,0.0011226916710117961,Forskolin,1,rep3_freq,0.005966637969979287
158_1,0.0036467898725365817,0.0011226916710117961,Forskolin,5,rep3_freq,0.008435329584891352
158_1,0.0036467898725365817,0.0011226916710117961,Forskolin,25,rep3_freq,0.007073612415908765
158_1,0.0036467898725365817,0.0011226916710117961,Nothing,0,rep3_freq,0.005936777648343204
158_1,0.0036467898725365817,0.0011226916710117961,Prenyl_Acetate,1,rep3_freq,0.008879110417953678
158_1,0.0036467898725365817,0.0011226916710117961,Prenyl_Acetate,10,rep3_freq,0.004871374576207892
158_1,0.0036467898725365817,0.0011226916710117961,Prenyl_Acetate,30,rep3_freq,0.003271674017510368
158_1,0.0036467898725365817,0.0011226916710117961,Prenyl_Acetate,100,rep3_freq,0.0027886333732644684
158_1,0.0036467898725365817,0.0011226916710117961,Prenyl_Acetate,1e3,rep3_freq,0.0028939562354891113
158_1,0.0036467898725365817,0.0011226916710117961,Vanillic_Acid,1,rep3_freq,0.00270585395867114
158_1,0.0036467898725365817,0.0011226916710117961,Vanillic_Acid,10,rep3_freq,0.004190093995450448
158_1,0.0036467898725365817,0.0011226916710117961,Vanillic_Acid,30,rep3_freq,0.001837875541326482
158_1,0.0036467898725365817,0.0011226916710117961,Vanillic_Acid,100,rep3_freq,0.001867556062093515
158_1,0.0036467898725365817,0.0011226916710117961,Vanillic_Acid,1e3,rep3_freq,0.0013998138730243316
132_1,0.01897260755293968,0.005912023313297976,2-Coumaranone,1,rep3_freq,0.01938024387100483
132_1,0.01897260755293968,0.005912023313297976,2-Coumaranone,10,rep3_freq,0.01948090447507017
132_1,0.01897260755293968,0.005912023313297976,2-Coumaranone,30,rep3_freq,0.022185339140762237
132_1,0.01897260755293968,0.005912023313297976,2-Coumaranone,100,rep3_freq,0.011310998060864597
132_1,0.01897260755293968,0.005912023313297976,2-Coumaranone,1e3,rep3_freq,0.014808523605828376
132_1,0.01897260755293968,0.005912023313297976,Acetophenone,1,rep3_freq,0.016138603700679544
132_1,0.01897260755293968,0.005912023313297976,Acetophenone,10,rep3_freq,0.016921595658548328
132_1,0.01897260755293968,0.005912023313297976,Acetophenone,30,rep3_freq,0.014107296547767045
132_1,0.01897260755293968,0.005912023313297976,Acetophenone,100,rep3_freq,0.02175162354078645
132_1,0.01897260755293968,0.005912023313297976,Acetophenone,1e3,rep3_freq,0.02925150399148008
132_1,0.01897260755293968,0.005912023313297976,Decanoic_Acid,1,rep3_freq,0.010237014208766972
132_1,0.01897260755293968,0.005912023313297976,Decanoic_Acid,10,rep3_freq,0.013651944575449949
132_1,0.01897260755293968,0.005912023313297976,Decanoic_Acid,30,rep3_freq,0.010513213920518715
132_1,0.01897260755293968,0.005912023313297976,Decanoic_Acid,100,rep3_freq,0.010748709662636819
132_1,0.01897260755293968,0.005912023313297976,Decanoic_Acid,1e3,rep3_freq,0.010988962390400049
132_1,0.01897260755293968,0.005912023313297976,DMSO,-999,rep3_freq,0.025794625233437292
132_1,0.01897260755293968,0.005912023313297976,Forskolin,0.04,rep3_freq,0.017611486291362822
132_1,0.01897260755293968,0.005912023313297976,Forskolin,0.2,rep3_freq,0.019492850714606262
132_1,0.01897260755293968,0.005912023313297976,Forskolin,1,rep3_freq,0.010163173342198052
132_1,0.01897260755293968,0.005912023313297976,Forskolin,5,rep3_freq,0.024954405428090527
132_1,0.01897260755293968,0.005912023313297976,Forskolin,25,rep3_freq,0.02894740818911996
132_1,0.01897260755293968,0.005912023313297976,Nothing,0,rep3_freq,0.01578546117674325
132_1,0.01897260755293968,0.005912023313297976,Prenyl_Acetate,1,rep3_freq,0.014851685689112139
132_1,0.01897260755293968,0.005912023313297976,Prenyl_Acetate,10,rep3_freq,0.012008800415071942
132_1,0.01897260755293968,0.005912023313297976,Prenyl_Acetate,30,rep3_freq,0.013758146270818247
132_1,0.01897260755293968,0.005912023313297976,Prenyl_Acetate,100,rep3_freq,0.014784041590270847
